subj_group,subj,trial,trial_target,appearance,avg_known,known,length
test,29,23,duck,first,0.926829268292683,FALSE,5
test,29,25,duck,second,0.926829268292683,FALSE,12
test,29,27,bird,second,0.926829268292683,FALSE,9
test,41,16,bird,first,0.926829268292683,FALSE,5
test,41,18,bird,second,0.926829268292683,FALSE,5
train,1,5,bird,first,0.926829268292683,TRUE,6
train,1,21,duck,first,0.926829268292683,TRUE,7
train,1,25,duck,second,0.926829268292683,TRUE,8
train,1,29,bird,second,0.926829268292683,TRUE,7
train,2,18,duck,first,0.926829268292683,TRUE,3
train,2,24,bird,first,0.926829268292683,TRUE,3
train,2,28,duck,second,0.926829268292683,TRUE,5
train,2,34,bird,second,0.926829268292683,TRUE,6
train,3,12,bird,first,0.926829268292683,TRUE,6
train,3,16,duck,first,0.926829268292683,TRUE,4
train,3,36,duck,second,0.926829268292683,TRUE,5
train,3,38,bird,second,0.926829268292683,TRUE,3
train,4,9,duck,first,0.926829268292683,TRUE,4
train,4,15,bird,first,0.926829268292683,TRUE,6
train,4,23,bird,second,0.926829268292683,TRUE,8
train,4,39,duck,second,0.926829268292683,TRUE,1
train,5,8,bird,first,0.926829268292683,TRUE,5
train,5,20,duck,first,0.926829268292683,TRUE,4
train,5,24,bird,second,0.926829268292683,TRUE,4
train,5,30,duck,second,0.926829268292683,TRUE,4
train,6,5,duck,first,0.926829268292683,TRUE,4
train,6,29,bird,first,0.926829268292683,TRUE,1
train,6,7,duck,second,0.926829268292683,TRUE,6
train,6,37,bird,second,0.926829268292683,TRUE,4
train,7,14,bird,first,0.926829268292683,TRUE,3
train,7,20,duck,first,0.926829268292683,TRUE,12
train,7,30,bird,second,0.926829268292683,TRUE,3
train,7,34,duck,second,0.926829268292683,TRUE,5
train,8,5,bird,first,0.926829268292683,TRUE,5
train,8,17,duck,first,0.926829268292683,TRUE,9
train,8,7,bird,second,0.926829268292683,TRUE,8
train,8,29,duck,second,0.926829268292683,TRUE,14
train,9,21,duck,first,0.926829268292683,TRUE,5
train,9,31,bird,first,0.926829268292683,TRUE,4
train,9,25,duck,second,0.926829268292683,TRUE,8
train,9,33,bird,second,0.926829268292683,TRUE,7
train,10,16,duck,first,0.926829268292683,TRUE,4
train,10,18,bird,first,0.926829268292683,TRUE,3
train,10,26,duck,second,0.926829268292683,TRUE,5
train,10,36,bird,second,0.926829268292683,TRUE,5
train,11,6,duck,first,0.926829268292683,TRUE,5
train,11,36,bird,first,0.926829268292683,TRUE,3
train,11,30,duck,second,0.926829268292683,TRUE,4
train,11,38,bird,second,0.926829268292683,TRUE,4
train,12,21,duck,first,0.926829268292683,TRUE,6
train,12,25,bird,first,0.926829268292683,TRUE,6
train,12,33,duck,second,0.926829268292683,TRUE,6
train,12,39,bird,second,0.926829268292683,TRUE,3
train,13,12,duck,first,0.926829268292683,TRUE,4
train,13,14,bird,first,0.926829268292683,TRUE,1
train,13,28,duck,second,0.926829268292683,TRUE,5
train,13,36,bird,second,0.926829268292683,TRUE,4
train,15,15,duck,first,0.926829268292683,TRUE,7
train,15,31,bird,first,0.926829268292683,TRUE,6
train,15,21,duck,second,0.926829268292683,TRUE,6
train,15,39,bird,second,0.926829268292683,TRUE,25
train,16,6,duck,first,0.926829268292683,TRUE,4
train,16,20,bird,first,0.926829268292683,TRUE,19
train,16,22,duck,second,0.926829268292683,TRUE,4
train,16,40,bird,second,0.926829268292683,TRUE,17
train,17,6,bird,first,0.926829268292683,TRUE,8
train,17,10,duck,first,0.926829268292683,TRUE,6
train,17,38,bird,second,0.926829268292683,TRUE,5
train,17,40,duck,second,0.926829268292683,TRUE,11
train,18,12,bird,first,0.926829268292683,TRUE,5
train,18,18,bird,second,0.926829268292683,TRUE,11
train,19,11,bird,first,0.926829268292683,TRUE,6
train,19,25,duck,first,0.926829268292683,TRUE,4
train,19,31,bird,second,0.926829268292683,TRUE,4
train,19,37,duck,second,0.926829268292683,TRUE,3
train,20,5,bird,first,0.926829268292683,TRUE,5
train,20,7,duck,first,0.926829268292683,TRUE,16
train,20,19,bird,second,0.926829268292683,TRUE,6
train,20,25,duck,second,0.926829268292683,TRUE,6
test,21,6,bird,first,0.926829268292683,TRUE,8
test,21,12,duck,first,0.926829268292683,TRUE,3
test,21,18,bird,second,0.926829268292683,TRUE,6
test,21,34,duck,second,0.926829268292683,TRUE,3
test,22,5,duck,first,0.926829268292683,TRUE,9
test,22,7,bird,first,0.926829268292683,TRUE,11
test,22,9,bird,second,0.926829268292683,TRUE,6
test,22,35,duck,second,0.926829268292683,TRUE,6
test,23,12,duck,first,0.926829268292683,TRUE,14
test,23,16,bird,first,0.926829268292683,TRUE,7
test,23,32,duck,second,0.926829268292683,TRUE,4
test,23,34,bird,second,0.926829268292683,TRUE,8
test,24,8,duck,first,0.926829268292683,TRUE,11
test,24,26,bird,first,0.926829268292683,TRUE,5
test,24,12,duck,second,0.926829268292683,TRUE,9
test,24,32,bird,second,0.926829268292683,TRUE,5
test,25,19,bird,first,0.926829268292683,TRUE,3
test,25,23,duck,first,0.926829268292683,TRUE,4
test,25,25,duck,second,0.926829268292683,TRUE,4
test,25,35,bird,second,0.926829268292683,TRUE,22
test,26,16,duck,first,0.926829268292683,TRUE,7
test,26,20,bird,first,0.926829268292683,TRUE,4
test,26,24,duck,second,0.926829268292683,TRUE,4
test,26,32,bird,second,0.926829268292683,TRUE,3
test,27,6,duck,first,0.926829268292683,TRUE,6
test,27,20,bird,first,0.926829268292683,TRUE,9
test,27,22,duck,second,0.926829268292683,TRUE,7
test,27,34,bird,second,0.926829268292683,TRUE,23
test,28,16,bird,first,0.926829268292683,TRUE,5
test,28,18,duck,first,0.926829268292683,TRUE,9
test,28,20,duck,second,0.926829268292683,TRUE,3
test,28,38,bird,second,0.926829268292683,TRUE,4
test,30,17,bird,first,0.926829268292683,TRUE,3
test,30,25,duck,first,0.926829268292683,TRUE,10
test,30,27,duck,second,0.926829268292683,TRUE,3
test,30,33,bird,second,0.926829268292683,TRUE,6
test,31,15,duck,first,0.926829268292683,TRUE,3
test,31,17,bird,first,0.926829268292683,TRUE,3
test,31,19,duck,second,0.926829268292683,TRUE,4
test,31,35,bird,second,0.926829268292683,TRUE,3
test,32,6,duck,first,0.926829268292683,TRUE,4
test,32,8,bird,first,0.926829268292683,TRUE,9
test,32,20,bird,second,0.926829268292683,TRUE,3
test,32,40,duck,second,0.926829268292683,TRUE,3
test,33,10,bird,first,0.926829268292683,TRUE,6
test,33,20,duck,first,0.926829268292683,TRUE,3
test,33,12,bird,second,0.926829268292683,TRUE,3
test,33,32,duck,second,0.926829268292683,TRUE,6
test,34,9,bird,first,0.926829268292683,TRUE,5
test,34,19,duck,first,0.926829268292683,TRUE,5
test,34,13,bird,second,0.926829268292683,TRUE,1
test,34,31,duck,second,0.926829268292683,TRUE,12
test,35,7,duck,first,0.926829268292683,TRUE,5
test,35,11,bird,first,0.926829268292683,TRUE,3
test,35,15,duck,second,0.926829268292683,TRUE,9
test,35,29,bird,second,0.926829268292683,TRUE,3
test,36,9,duck,first,0.926829268292683,TRUE,10
test,36,21,bird,first,0.926829268292683,TRUE,8
test,36,23,bird,second,0.926829268292683,TRUE,12
test,36,27,duck,second,0.926829268292683,TRUE,6
test,37,12,bird,first,0.926829268292683,TRUE,1
test,37,32,duck,first,0.926829268292683,TRUE,2
test,37,24,bird,second,0.926829268292683,TRUE,1
test,37,36,duck,second,0.926829268292683,TRUE,4
test,38,11,bird,first,0.926829268292683,TRUE,3
test,38,27,duck,first,0.926829268292683,TRUE,5
test,38,37,duck,second,0.926829268292683,TRUE,2
test,38,39,bird,second,0.926829268292683,TRUE,2
test,39,11,bird,first,0.926829268292683,TRUE,14
test,39,33,duck,first,0.926829268292683,TRUE,22
test,39,25,bird,second,0.926829268292683,TRUE,6
test,39,35,duck,second,0.926829268292683,TRUE,21
test,40,6,duck,first,0.926829268292683,TRUE,9
test,40,34,bird,first,0.926829268292683,TRUE,16
test,40,12,duck,second,0.926829268292683,TRUE,9
test,40,40,bird,second,0.926829268292683,TRUE,4
test,41,30,duck,first,0.926829268292683,TRUE,11
test,41,32,duck,second,0.926829268292683,TRUE,8
train,14,24,cow,first,0.9512195121951219,FALSE,3
train,14,28,cow,second,0.9512195121951219,FALSE,3
train,15,25,fish,first,0.9512195121951219,FALSE,3
train,15,29,fish,second,0.9512195121951219,FALSE,8
test,29,5,fish,first,0.9512195121951219,FALSE,17
test,29,9,cow,first,0.9512195121951219,FALSE,2
test,29,31,fish,second,0.9512195121951219,FALSE,1
test,29,37,cow,second,0.9512195121951219,FALSE,18
train,1,7,cow,first,0.9512195121951219,TRUE,5
train,1,23,fish,first,0.9512195121951219,TRUE,7
train,1,27,cow,second,0.9512195121951219,TRUE,6
train,1,31,fish,second,0.9512195121951219,TRUE,3
train,2,20,cow,first,0.9512195121951219,TRUE,4
train,2,32,fish,first,0.9512195121951219,TRUE,5
train,2,22,cow,second,0.9512195121951219,TRUE,14
train,2,38,fish,second,0.9512195121951219,TRUE,4
train,3,10,cow,first,0.9512195121951219,TRUE,10
train,3,18,fish,first,0.9512195121951219,TRUE,3
train,3,28,fish,second,0.9512195121951219,TRUE,3
train,3,34,cow,second,0.9512195121951219,TRUE,4
train,4,17,fish,first,0.9512195121951219,TRUE,4
train,4,21,cow,first,0.9512195121951219,TRUE,5
train,4,29,cow,second,0.9512195121951219,TRUE,2
train,4,37,fish,second,0.9512195121951219,TRUE,5
train,5,16,cow,first,0.9512195121951219,TRUE,4
train,5,34,fish,first,0.9512195121951219,TRUE,1
train,5,26,cow,second,0.9512195121951219,TRUE,1
train,5,38,fish,second,0.9512195121951219,TRUE,1
train,6,17,cow,first,0.9512195121951219,TRUE,6
train,6,19,fish,first,0.9512195121951219,TRUE,4
train,6,21,cow,second,0.9512195121951219,TRUE,6
train,6,39,fish,second,0.9512195121951219,TRUE,1
train,7,6,cow,first,0.9512195121951219,TRUE,12
train,7,24,fish,first,0.9512195121951219,TRUE,8
train,7,26,cow,second,0.9512195121951219,TRUE,6
train,7,32,fish,second,0.9512195121951219,TRUE,4
train,8,9,fish,first,0.9512195121951219,TRUE,7
train,8,13,cow,first,0.9512195121951219,TRUE,12
train,8,23,fish,second,0.9512195121951219,TRUE,5
train,8,37,cow,second,0.9512195121951219,TRUE,5
train,9,13,fish,first,0.9512195121951219,TRUE,8
train,9,17,cow,first,0.9512195121951219,TRUE,4
train,9,19,fish,second,0.9512195121951219,TRUE,2
train,9,29,cow,second,0.9512195121951219,TRUE,4
train,10,6,fish,first,0.9512195121951219,TRUE,5
train,10,24,cow,first,0.9512195121951219,TRUE,4
train,10,32,cow,second,0.9512195121951219,TRUE,5
train,10,40,fish,second,0.9512195121951219,TRUE,4
train,11,8,cow,first,0.9512195121951219,TRUE,9
train,11,16,fish,first,0.9512195121951219,TRUE,5
train,11,26,fish,second,0.9512195121951219,TRUE,5
train,11,40,cow,second,0.9512195121951219,TRUE,7
train,12,5,cow,first,0.9512195121951219,TRUE,4
train,12,17,fish,first,0.9512195121951219,TRUE,5
train,12,15,cow,second,0.9512195121951219,TRUE,9
train,12,19,fish,second,0.9512195121951219,TRUE,6
train,13,26,fish,first,0.9512195121951219,TRUE,2
train,13,30,cow,first,0.9512195121951219,TRUE,15
train,13,38,cow,second,0.9512195121951219,TRUE,5
train,13,40,fish,second,0.9512195121951219,TRUE,4
train,14,10,fish,first,0.9512195121951219,TRUE,3
train,14,32,fish,second,0.9512195121951219,TRUE,8
train,15,7,cow,first,0.9512195121951219,TRUE,12
train,15,11,cow,second,0.9512195121951219,TRUE,5
train,16,8,fish,first,0.9512195121951219,TRUE,4
train,16,24,cow,first,0.9512195121951219,TRUE,13
train,16,10,fish,second,0.9512195121951219,TRUE,4
train,16,34,cow,second,0.9512195121951219,TRUE,6
train,17,8,fish,first,0.9512195121951219,TRUE,8
train,17,14,cow,first,0.9512195121951219,TRUE,3
train,17,32,fish,second,0.9512195121951219,TRUE,5
train,17,34,cow,second,0.9512195121951219,TRUE,3
train,18,8,cow,first,0.9512195121951219,TRUE,16
train,18,24,fish,first,0.9512195121951219,TRUE,10
train,18,16,cow,second,0.9512195121951219,TRUE,9
train,18,40,fish,second,0.9512195121951219,TRUE,4
train,19,9,cow,first,0.9512195121951219,TRUE,7
train,19,15,fish,first,0.9512195121951219,TRUE,4
train,19,35,fish,second,0.9512195121951219,TRUE,4
train,19,39,cow,second,0.9512195121951219,TRUE,3
train,20,11,cow,first,0.9512195121951219,TRUE,14
train,20,35,fish,first,0.9512195121951219,TRUE,8
train,20,29,cow,second,0.9512195121951219,TRUE,14
train,20,37,fish,second,0.9512195121951219,TRUE,3
test,21,28,fish,first,0.9512195121951219,TRUE,3
test,21,30,cow,first,0.9512195121951219,TRUE,3
test,21,32,cow,second,0.9512195121951219,TRUE,5
test,21,40,fish,second,0.9512195121951219,TRUE,2
test,22,11,fish,first,0.9512195121951219,TRUE,3
test,22,17,cow,first,0.9512195121951219,TRUE,1
test,22,21,cow,second,0.9512195121951219,TRUE,4
test,22,29,fish,second,0.9512195121951219,TRUE,7
test,23,6,cow,first,0.9512195121951219,TRUE,5
test,23,10,fish,first,0.9512195121951219,TRUE,8
test,23,14,cow,second,0.9512195121951219,TRUE,2
test,23,20,fish,second,0.9512195121951219,TRUE,7
test,24,6,cow,first,0.9512195121951219,TRUE,7
test,24,18,fish,first,0.9512195121951219,TRUE,15
test,24,22,fish,second,0.9512195121951219,TRUE,5
test,24,24,cow,second,0.9512195121951219,TRUE,8
test,25,13,fish,first,0.9512195121951219,TRUE,3
test,25,17,cow,first,0.9512195121951219,TRUE,3
test,25,29,cow,second,0.9512195121951219,TRUE,3
test,25,39,fish,second,0.9512195121951219,TRUE,3
test,26,14,cow,first,0.9512195121951219,TRUE,6
test,26,28,fish,first,0.9512195121951219,TRUE,4
test,26,34,cow,second,0.9512195121951219,TRUE,3
test,26,40,fish,second,0.9512195121951219,TRUE,3
test,27,14,fish,first,0.9512195121951219,TRUE,7
test,27,18,cow,first,0.9512195121951219,TRUE,12
test,27,26,cow,second,0.9512195121951219,TRUE,4
test,27,38,fish,second,0.9512195121951219,TRUE,3
test,28,26,fish,first,0.9512195121951219,TRUE,3
test,28,32,cow,first,0.9512195121951219,TRUE,5
test,28,30,fish,second,0.9512195121951219,TRUE,3
test,28,36,cow,second,0.9512195121951219,TRUE,20
test,30,21,fish,first,0.9512195121951219,TRUE,6
test,30,29,cow,first,0.9512195121951219,TRUE,4
test,30,23,fish,second,0.9512195121951219,TRUE,7
test,30,31,cow,second,0.9512195121951219,TRUE,4
test,31,7,fish,first,0.9512195121951219,TRUE,6
test,31,11,cow,first,0.9512195121951219,TRUE,6
test,31,13,fish,second,0.9512195121951219,TRUE,5
test,31,37,cow,second,0.9512195121951219,TRUE,11
test,32,10,cow,first,0.9512195121951219,TRUE,7
test,32,16,fish,first,0.9512195121951219,TRUE,7
test,32,34,fish,second,0.9512195121951219,TRUE,3
test,32,36,cow,second,0.9512195121951219,TRUE,3
test,33,8,fish,first,0.9512195121951219,TRUE,4
test,33,26,cow,first,0.9512195121951219,TRUE,3
test,33,30,fish,second,0.9512195121951219,TRUE,3
test,33,40,cow,second,0.9512195121951219,TRUE,3
test,34,15,fish,first,0.9512195121951219,TRUE,3
test,34,27,cow,first,0.9512195121951219,TRUE,1
test,34,17,fish,second,0.9512195121951219,TRUE,5
test,34,33,cow,second,0.9512195121951219,TRUE,4
test,35,13,cow,first,0.9512195121951219,TRUE,7
test,35,23,fish,first,0.9512195121951219,TRUE,6
test,35,21,cow,second,0.9512195121951219,TRUE,7
test,35,37,fish,second,0.9512195121951219,TRUE,3
test,36,13,fish,first,0.9512195121951219,TRUE,15
test,36,25,cow,first,0.9512195121951219,TRUE,4
test,36,19,fish,second,0.9512195121951219,TRUE,13
test,36,35,cow,second,0.9512195121951219,TRUE,2
test,37,6,fish,first,0.9512195121951219,TRUE,1
test,37,20,cow,first,0.9512195121951219,TRUE,3
test,37,16,fish,second,0.9512195121951219,TRUE,2
test,37,38,cow,second,0.9512195121951219,TRUE,7
test,38,9,cow,first,0.9512195121951219,TRUE,5
test,38,23,fish,second,0.9512195121951219,TRUE,3
test,38,33,cow,second,0.9512195121951219,TRUE,2
test,39,9,cow,first,0.9512195121951219,TRUE,3
test,39,17,fish,first,0.9512195121951219,TRUE,3
test,39,15,cow,second,0.9512195121951219,TRUE,3
test,39,21,fish,second,0.9512195121951219,TRUE,3
test,40,14,cow,first,0.9512195121951219,TRUE,9
test,40,28,fish,first,0.9512195121951219,TRUE,8
test,40,24,cow,second,0.9512195121951219,TRUE,8
test,40,32,fish,second,0.9512195121951219,TRUE,10
test,41,20,fish,first,0.9512195121951219,TRUE,3
test,41,22,cow,first,0.9512195121951219,TRUE,7
test,41,28,cow,second,0.9512195121951219,TRUE,6
test,41,36,fish,second,0.9512195121951219,TRUE,4
test,29,7,dog,first,0.975609756097561,FALSE,11
test,29,39,dog,second,0.975609756097561,FALSE,8
train,1,33,dog,first,0.975609756097561,TRUE,6
train,1,37,dog,second,0.975609756097561,TRUE,5
train,2,30,dog,first,0.975609756097561,TRUE,7
train,2,36,dog,second,0.975609756097561,TRUE,4
train,3,26,dog,first,0.975609756097561,TRUE,4
train,3,40,dog,second,0.975609756097561,TRUE,4
train,4,11,dog,first,0.975609756097561,TRUE,6
train,4,27,dog,second,0.975609756097561,TRUE,8
train,5,14,dog,first,0.975609756097561,TRUE,6
train,5,32,dog,second,0.975609756097561,TRUE,2
train,6,11,dog,first,0.975609756097561,TRUE,5
train,6,25,dog,second,0.975609756097561,TRUE,1
train,7,10,dog,first,0.975609756097561,TRUE,8
train,7,40,dog,second,0.975609756097561,TRUE,3
train,8,15,dog,first,0.975609756097561,TRUE,5
train,8,39,dog,second,0.975609756097561,TRUE,5
train,9,5,dog,first,0.975609756097561,TRUE,13
train,9,37,dog,second,0.975609756097561,TRUE,4
train,10,12,dog,first,0.975609756097561,TRUE,11
train,10,22,dog,second,0.975609756097561,TRUE,5
train,11,24,dog,first,0.975609756097561,TRUE,5
train,11,28,dog,second,0.975609756097561,TRUE,7
train,12,7,dog,first,0.975609756097561,TRUE,4
train,12,27,dog,second,0.975609756097561,TRUE,3
train,13,18,dog,first,0.975609756097561,TRUE,5
train,13,22,dog,second,0.975609756097561,TRUE,4
train,14,16,dog,first,0.975609756097561,TRUE,17
train,14,18,dog,second,0.975609756097561,TRUE,4
train,15,17,dog,first,0.975609756097561,TRUE,15
train,15,35,dog,second,0.975609756097561,TRUE,12
train,16,16,dog,first,0.975609756097561,TRUE,3
train,16,18,dog,second,0.975609756097561,TRUE,3
train,17,18,dog,first,0.975609756097561,TRUE,10
train,17,22,dog,second,0.975609756097561,TRUE,7
train,18,14,dog,first,0.975609756097561,TRUE,8
train,18,34,dog,second,0.975609756097561,TRUE,7
train,19,13,dog,first,0.975609756097561,TRUE,4
train,19,27,dog,second,0.975609756097561,TRUE,4
train,20,13,dog,first,0.975609756097561,TRUE,3
train,20,33,dog,second,0.975609756097561,TRUE,9
test,21,8,dog,first,0.975609756097561,TRUE,6
test,21,38,dog,second,0.975609756097561,TRUE,3
test,22,15,dog,first,0.975609756097561,TRUE,4
test,22,31,dog,second,0.975609756097561,TRUE,9
test,23,18,dog,first,0.975609756097561,TRUE,3
test,23,36,dog,second,0.975609756097561,TRUE,7
test,24,10,dog,first,0.975609756097561,TRUE,3
test,24,36,dog,second,0.975609756097561,TRUE,9
test,25,7,dog,second,0.975609756097561,TRUE,4
test,26,8,dog,first,0.975609756097561,TRUE,9
test,26,26,dog,second,0.975609756097561,TRUE,4
test,27,28,dog,first,0.975609756097561,TRUE,5
test,27,36,dog,second,0.975609756097561,TRUE,5
test,28,22,dog,first,0.975609756097561,TRUE,3
test,28,40,dog,second,0.975609756097561,TRUE,3
test,30,7,dog,first,0.975609756097561,TRUE,5
test,30,19,dog,second,0.975609756097561,TRUE,4
test,31,27,dog,first,0.975609756097561,TRUE,6
test,31,33,dog,second,0.975609756097561,TRUE,3
test,32,12,dog,first,0.975609756097561,TRUE,7
test,32,14,dog,second,0.975609756097561,TRUE,6
test,33,14,dog,first,0.975609756097561,TRUE,3
test,33,38,dog,second,0.975609756097561,TRUE,3
test,34,5,dog,first,0.975609756097561,TRUE,5
test,34,37,dog,second,0.975609756097561,TRUE,1
test,35,9,dog,first,0.975609756097561,TRUE,7
test,35,17,dog,second,0.975609756097561,TRUE,4
test,36,29,dog,first,0.975609756097561,TRUE,4
test,36,31,dog,second,0.975609756097561,TRUE,10
test,37,26,dog,first,0.975609756097561,TRUE,1
test,37,34,dog,second,0.975609756097561,TRUE,1
test,38,5,dog,first,0.975609756097561,TRUE,4
test,38,35,dog,second,0.975609756097561,TRUE,6
test,39,7,dog,first,0.975609756097561,TRUE,6
test,39,27,dog,second,0.975609756097561,TRUE,3
test,40,10,dog,first,0.975609756097561,TRUE,4
test,40,18,dog,second,0.975609756097561,TRUE,3
test,41,10,dog,first,0.975609756097561,TRUE,7
test,41,40,dog,second,0.975609756097561,TRUE,5
train,1,13,cat,first,1,TRUE,5
train,1,17,cat,second,1,TRUE,7
train,2,8,cat,first,1,TRUE,4
train,2,10,cat,second,1,TRUE,4
train,3,6,cat,first,1,TRUE,3
train,3,32,cat,second,1,TRUE,3
train,4,7,cat,first,1,TRUE,4
train,4,33,cat,second,1,TRUE,6
train,5,10,cat,first,1,TRUE,4
train,5,18,cat,second,1,TRUE,1
train,6,9,cat,first,1,TRUE,1
train,6,23,cat,second,1,TRUE,5
train,7,18,cat,first,1,TRUE,5
train,7,38,cat,second,1,TRUE,7
train,8,11,cat,first,1,TRUE,4
train,8,33,cat,second,1,TRUE,4
train,9,9,cat,first,1,TRUE,7
train,9,39,cat,second,1,TRUE,4
train,10,8,cat,first,1,TRUE,8
train,10,34,cat,second,1,TRUE,4
train,11,18,cat,first,1,TRUE,3
train,11,22,cat,second,1,TRUE,5
train,12,29,cat,first,1,TRUE,6
train,12,37,cat,second,1,TRUE,3
train,13,10,cat,first,1,TRUE,5
train,13,24,cat,second,1,TRUE,8
train,14,12,cat,first,1,TRUE,5
train,14,14,cat,second,1,TRUE,3
train,15,13,cat,first,1,TRUE,8
train,15,27,cat,second,1,TRUE,5
train,16,28,cat,first,1,TRUE,10
train,16,32,cat,second,1,TRUE,3
train,17,26,cat,first,1,TRUE,7
train,17,36,cat,second,1,TRUE,4
train,18,6,cat,first,1,TRUE,7
train,18,10,cat,second,1,TRUE,6
train,19,5,cat,first,1,TRUE,4
train,19,17,cat,second,1,TRUE,6
train,20,9,cat,first,1,TRUE,3
train,20,39,cat,second,1,TRUE,3
test,21,16,cat,first,1,TRUE,10
test,21,22,cat,second,1,TRUE,6
test,22,19,cat,first,1,TRUE,4
test,22,25,cat,second,1,TRUE,11
test,23,28,cat,first,1,TRUE,55
test,23,40,cat,second,1,TRUE,15
test,24,14,cat,first,1,TRUE,7
test,24,38,cat,second,1,TRUE,6
test,25,21,cat,first,1,TRUE,4
test,25,37,cat,second,1,TRUE,10
test,26,6,cat,first,1,TRUE,4
test,26,10,cat,second,1,TRUE,4
test,27,8,cat,first,1,TRUE,4
test,27,24,cat,second,1,TRUE,5
test,28,14,cat,first,1,TRUE,9
test,28,34,cat,second,1,TRUE,3
test,29,33,cat,first,1,TRUE,4
test,29,35,cat,second,1,TRUE,14
test,30,9,cat,first,1,TRUE,5
test,30,13,cat,second,1,TRUE,3
test,31,9,cat,first,1,TRUE,3
test,31,21,cat,second,1,TRUE,3
test,32,30,cat,first,1,TRUE,6
test,32,32,cat,second,1,TRUE,3
test,33,28,cat,first,1,TRUE,7
test,33,36,cat,second,1,TRUE,3
test,34,35,cat,first,1,TRUE,1
test,34,39,cat,second,1,TRUE,7
test,35,5,cat,first,1,TRUE,43
test,35,25,cat,second,1,TRUE,3
test,36,5,cat,first,1,TRUE,14
test,36,39,cat,second,1,TRUE,6
test,37,8,cat,first,1,TRUE,1
test,37,10,cat,second,1,TRUE,1
test,38,21,cat,first,1,TRUE,10
test,38,25,cat,second,1,TRUE,3
test,39,19,cat,first,1,TRUE,7
test,39,39,cat,second,1,TRUE,8
test,40,16,cat,first,1,TRUE,8
test,40,22,cat,second,1,TRUE,9
test,41,24,cat,first,1,TRUE,5
test,41,38,cat,second,1,TRUE,6
